Time elapsed,Signal,Attention,Meditation,EEG delta, EEG theta,EEG low alpha,EEG high alpha,EEG low beta,EEG high beta,EEG low gamma,EEG mid gamma,Raw
16.2207,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,-137|44|161|-105|-306|-307|-234|-21|138|274|482|363|135|185|892|1964|1349|11|-189|285|1578|1892|647|-138
16.2547,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,58|328|261|139|275|844|2047|1833|673|466|203|226|1588|1842|913|-321|-481|1540|2047|2047|2047|2047|2047
16.2886,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,2047|2047|2047|2047|2047|2047|2047|1316|220|-673|-769|-269|-36|-507|-983|-468|-933|-1777
16.3228,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,-2048|-2048|-2048|1024|2047|2047|2047|2047|2047|2047|2047
16.3574,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,2047|2047|2047|2047|2027|1959|1889|1820|1756|1697|1639|1585|1328|-1413|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1918
16.39,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,614|1464|603|-69|-1798|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1875|-1261|-1537|-1892
16.4244,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,-1863|-1701|-1043|-693|-586|-568|-557|2047
16.4582,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|1989|1926|984|-1772|681|1912|1812|1319|-197
16.4923,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,-1509|-2048|-2048|-2048|-677|1441|2047|1866|-5|-2048|-2048|-2048|-2048|-2048|-966|487|872|742|614|563|471|229|69
16.5255,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,-326|-407|58|342|148|-268|-425|-483|-106|908|1738|1552|1875|2047
16.5586,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,-1900|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048
16.5935,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,-2048|-2048|-2009|-1938|-1864|-1796|-1726|-1662|-1602|-1541|-1482|-1427|-1372|-1319|-1269|-1221|-1174|-1129|-1084|-1044|-1002|-964|-925
16.6273,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,-890|-855|-821|-788|-758|-728|-699|-673|-646|-620|-596|-570|-515|-55|-483|-519|-489|-458|-439|-424|-406|-382|-157|2047
16.6614,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,2047|2047|-745|-1181|2047|2047
16.6947,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2008
16.7288,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,1940|1873|1808|1744|1682|1622|1565|1511|1459|1409|1362|1318|1269|1223|1180|1141|1099|1060|1026|992|951|907|876|864|832
16.7627,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,802|776|752|725|696|673|650|630|611|589|570|553|536|518|502
16.7966,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,484|469|451|435|421|409|400|389
16.8313,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,377|364|193|-997|-2048|-1436|512|547|512|485|465|449|434|423|412|396|384|371|360|352|266|261|329|315
16.8648,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,306|296|242|69|284|278|266|258|248|242|234|228|219|212|205|201|197|193|187|185|183|178|170|147
16.8977,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,96|166|160|152|148|146|145|146
16.931,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,-2048|-2048|-2048|19|260|-1662|-1868|231|1065|999|954|903|-498|-2048|-2048|-2048
16.9652,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1394|-7|-1684|-2048|-2048|-714|2047|2047|2047|2047|2047|2047|2047|2047|2047|1270|-2048
16.9991,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1250|1065|2047|2047|2047|2047|2047|2047|2047|1786
17.0328,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,2047|2047|2047
17.0669,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,2047|2047|1929|1638|1433|1300|43|-1619|-2048|-2048|-2048|-2048|-2048|-1698|-589|-52|775|2047|2047|2047|2047|2047|1837|908
17.1016,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,-156|-1523|-1670|-308|1877|2047|2023|1916|1862|764|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1883|-1878
17.1357,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,-2019|-1757|-38|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047
17.1704,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,2047|2047|2047|2047|1933|1785|1724|1426|1074|885
17.2044,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,787|988|821|-1099|-2048|-1971|-1204|-494|517|1131|1380|953|-776|-1670|-217|913|-149|-2048|-2048|-1962|652|1732|646|-1446
17.2381,51,0,0,1328902,300875,72117,44335,103760,158615,43857,85419,-2048|-1940|-1061|208|288|568|-471|-2048|-1108|929|328|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2006
17.2717,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,-1930|-1862|-1794|-1725
17.3064,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,-1661|-1598|-1539|-1479|-1425|-1370|-1318|-1268|-1219|-1172|-1126|-1082|-1042|-1000|-962|-922|-885|-852|-821|-790|-758|-568|-162|-726
17.3401,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,-685|-648|-616|-593|-568|-546|-521|-500|-477|-457|-439|-422|-404|-386|-370|-355|-341|-326|-310|-295|-281|-269|-260|-249
17.3736,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,-237|-227|-214|-203|-195|-184|-177|-167|-157|-149|-114|539|956|-157
17.4062,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,-210|-184|-167|-154|-145|-120|-122|-125|-118|-104
17.4402,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,-24|182|92|-65|-115|-104|-94|-87|-81|-73|-68|-60|-57|-55|-51|-28|499|913|117|-130|-103|-76|161|67
17.4737,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,-87|-59|188|225|-74|-87|-74|-56|97|529|822|1099|765|-75|-129|275|793|218|-225|-200|-37
17.507,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,76|283|1732
17.5404,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|1636|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047
17.5738,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,2047|1882|1466|232|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1828|-722|-695|-100|2047|2047|2047
17.6071,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,2047|2047|2047|2047|1376|1492|2047|2047|2047|2047|2047|2047|2047
17.6405,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,2047|2026|1772|1857|1860|1796|1731|1668|1607|1552|1496
17.6738,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,1446|1398|1348|1267|995|647|907|1200|1140|1095|802|-1741|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048
17.7072,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,-2048|-2048|-1006|1720|1508|-190|-41|1060|1904|-445|-2048|-2048|-2048|-2048|-326|2047
17.7406,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,2047|1825|2047|2047|2047|2047|2047|2047
17.7739,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,1516|1300|2047|2047|2047|2047|2042|1923|1777|1824|1667|835|-573|-1363|-1363|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048
17.8079,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,-2048|-2048|-2048|-2048|-2048|-2048|-2039|-1963|-1892|-1820|-1646|-1236|-1651|-1602|-1528|-1470|-1415|-1358|-1306|-1254|-1204|-1160|-1117|-1075
17.8411,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,-1030|-988|-952|-917|-882|-844
17.875,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,-811|-778|-744|-710|-509|-418|-673|-636|-603|-578|-553|-531|-508|-487|-467|-445|-426|-409
17.909,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,-393|-376|-360|-346|-331|-316|-305|-289|256|1411|-196|-283|-325|-310|-291|-275|-262|-248|-235|-226|-173|480|1858|1556|135|-232|-118|517|1154
17.9422,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,112|-273|323
17.9761,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2035|1988|1960
18.0106,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,1890|1818|1288|577|-121|-828|-1415|-1782|-2037|-1438|460|1972|1910|1820|1778|1708|1649|1590|1509|1360|1316|1090|1083|1306
18.0437,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,1281|1228|1184|1130|1084|1052|1001|993|952|921|892|864|833
18.0783,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,802|774|749|726|700|677|656|632|610|588|570
18.1121,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,552|535|517|501|484|468|453|441|426|410|395|388|-1367|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048
18.1464,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,-2048|-2048|-2048|-2048|-2048|-2038|994|2047|2047|2047|2047|2047|2047|2047|2047|2047|1443|-1865|-2048|-2048|-355|-1434|-2048|-930
18.1795,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,532|-548|-875|916|2047|2047|2047|2047
18.2136,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,2047|2047|2047|1864|1287|7|-554|-465|-1770|-2048|-2048|-1255|-1127|-1770|-2048|-2048
18.2467,51,0,0,820736,268105,485898,243929,165771,157937,165512,135805,-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2019|-1944|-1873|-1802|-1734|-949|2047|2047|1572|257|2047|2047|2047|1850|-134
18.2807,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,-822|492|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2019|2036|1997|1811|1431|1479|1568
18.3155,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,1478|1600|1625|1558|1497|1445|1395|1345
18.3493,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,1298|1251|1208|1170|1129|1090|1050|1011|972|940|908|877|849|819|791|763|739|712|690|665|644|624|601|582
18.3831,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,563|545|528|508|492|475|460|448|434|421|407|393|381|371|359|349|340|325|309|290|195|-277|-851|-822|-231
18.4165,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,
18.4506,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,390|395|370|340|320|201|-230|-779|-998|-849|-924|-1162|-1618|-1882|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1858
18.4846,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,-2017|-1738|-737|333|844|676|-5|-654|225|1851|1974|1889|1799|1528|888|320|-106|-1125|-2048|-2048|-2048|-1652|-462|1084
18.5191,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,1965|1761|483|-860|-1262|-1448|-1356|-1332|-2048|-2048|-2048|-1204|-366|-296|-699|980
18.553,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,2047|2047|2047|2047|2047|2047|2035|1963
18.5864,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,1896|1830|1765|1702|1642|1587|1530|1477|1426|1376|1328|1281|1236|1193|1153|1112|1076|1040|1005|966|935|903|871|841|812|787|758|731|705|677|652|640|618
18.6205,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,
18.6534,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,598|579|561|540|523|501|-1060|-2048|-2048|-342|806|833|697|598|-1462|-2048|-2048|-2048|-2048|-2048
18.6866,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-204|2047|2047|2047|2047|2047|2047|2047|2047|2047|1900
18.7205,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,2047|2047|2040|1965|1896|1830|1765|1595|1397|1504|1548|1489|1417|1335|1223|1012|637|376|-129|-1574|-2048|-1464|-548
18.7538,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,-1404|-2048|-2048|-2048|-2048|-1991|-1811|-1917|-2004
18.7885,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,-1653|-945|-212|-1674|-2048|-2048|-2048|-2048|-2048|-2048|-1223|-76|888|1243|1467|1900|1938|882|-178|1033|2047|2047|2047
18.8222,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,2047|2047|2047|2047|2047|1988|1657|-145|-1988|-2048|-2048|-2048|-2048|-2048|-2048|-1372|-1320|-2048|-2048|-2048|-1785|-1411
18.8562,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,-1650|-1745|-1496|-483|866|1271|502|-354|-786|-763
18.8905,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,-423|219|1105|1756|1299|487|-163|-519|-572|832|2047|2047|1096|-1108|-2013|-1274|-837|-2048|-2048|-2048|-2048|-1806|-377|901
18.9246,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,892|884|2047|2047|2047|1687|1300|890|1164|1317|1531|1720|1533|1605|2047|2047
18.9579,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,2047|2047|2047|2047|2047|2047|2026|1926
18.9911,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,1861|1827|1757|1698|1639|1579|1524|1473|1424|1372|1309|1121|829|773|883|976|1046|1044|960|743|251|-148|153|553
19.0248,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,828|969|921|882|850|820|788|760|738|710|685|665|645|624|600|582
19.0582,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,529|546|522|507|497|407
19.0915,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,428|451|437|407|-106|-1272|-1432|-673|156|466|496|290|-398|-759|-373|522|581|545|521|442|296|449|469|442|-170|-2048|-2048|-2048|-988|457|683|600|769|692
19.125,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,418|310|120|-486|107|464|-453|-2048|-2048|-647|537|522|-786|-2048|-2048|-2048
19.1586,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,-2048|-1709|-1981|-2048|-2048|-1625|-1381|-1187
19.1928,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,-1205|-1682|-2048|-1860|-824|387|4|-1121|-1735|-1476|-662|45|409|22|-1140|-2048|-1949|-1239|-1068|-1417|-1756|-1037|-228|-56
19.2276,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,-535|-1196|-651|-411|-1347|-2048|-2048|-2048|-2048|-1947|-1885|-1881|-1800|-1715|-1694|-1646|-1563|-1452|-1337|-1143|-695|122|547|660
19.2608,51,0,0,166179,37798,55481,55286,33817,36476,26453,18666,664|918|951|570|236
19.2938,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,-92|594|2047|2047|1859|320|336|1179|1366|836|-359|-1308|-1432|-1075|-231|618|1136|665|-35|-108|-3|-99|-569
19.3277,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,-787|-765|-1543|-1591|-1313|-1166|-1197|-1037|-744|-455|539|582|-424|-578|834|2047|2047|2047|2047|2047|2047
19.3621,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,2047|2047|2047|2047|2047|2047|2047|2047|2047
19.3959,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,2047|2047|1947|1813|1954|1898|1827|1764|1623|1298|1144|984|202|-316|50|-39|-306|150|-498|-2048|-2048|-2048|-2048|-2048|-2048|-2048
19.4302,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,-1517|755|2047|2047|2043|733|-173|-168|513|1587|1945|1777|1394|771|348|12
19.4637,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,-454|-210|937|1456|1300|1016|341|-309
19.4979,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,-698|-554|105|49|-228|-275|-164|-209|-461|-564|-317|-266|-286|554|852|-187|-999|-741|-361|-635|-1230|-1545|-1464|-954
19.531,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,-681|-684|-876|-919|-631|185|932|1266|1203|115|-682|-957|-1173|-1300|-1054|-753|-933|-1229|-1403|-1576|-727|-158|-564|-1249
19.5654,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,-1561|-1361|-855|-557|-429|-391|-453|-469
19.5994,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,-539|-954|-1590|-1811|-1272|-455|-253|-232|-731|-20|315|423|755|562|464|2047
19.6332,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,2047|1666|300|-125|188|467|438|56|-270|-201|296|1138|1891|2047|2047|2047|1335|-581|-110|977|1072|1978|2047|2047
19.6671,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,2047|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1988|-1914|-1843|-1772|-1706|-1642|-1580|-1522|-1463|-1409
19.7001,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,-1354|-1302|-1251|-1204|-1160
19.734,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,-1113|-1070|-1030|-989|-951|-914|-876|-843|-810|-779|-748|-718|-690|-661|-635|-612|-587|-564|-538
19.7678,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,-516|-497|-475|-456|-438|-422|-404|-386|-369|-353|-338|-323|-308|-295|-281|-268|-258|-245|-233|-222|-213|-203|-194|-184
19.8018,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,-177|-167|-158|-150|-141|-133|-46|2047|2047|2047|2047|2047|2047|2047
19.8363,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,2047|2047|2047|2047|2047|2047|2047|2047|2047|2047
19.87,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,2047|2047|2047|2047|2047|2044|1974|1906|1840|1773|1714|1653|1593|1539|1484|1432|1383|1334|1288|1242|1197|1157|1116|1078
19.904,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,1041|1004|969|936|903|872|842|816|787|760|733|709|684|662|641|619|604|583|564|544|523|506|490|474
19.9384,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,459|444|432|417|404
19.9718,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,391|379|369|356|344|337|327|320|304|289|289|281|274|253|248|245|187|28|-91
20.0057,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,-210|-1467|-2048|-2048|-2048|-1956|-1921|-1921|-1995|-1021|219|713|-71|-1612|-942|1003|1345|1280|1222|1174|1130|1091|1052|1016
20.0405,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,982|947|914|882|852|823|795|770|742|717|694|672|648|627|601|521
20.0737,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,-619|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1565
20.1085,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,-1339|-1410|-1160|-529|164|412|505|738|80|-427|392|2047|2047|2047|2047|2047|2047|2047|2047|537|-1154|-2048|-2048|-2048
20.1417,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,-2048|-1892|-824|-612|-1006|-1798|-2048|-2048|-2048|-2048|-1881|1669|2047
20.1756,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,2047|-1313|-2048|-1991|-1941|-2048|-2048|-2045|-1964|-1892|-1822
20.2105,51,0,0,231004,348551,174847,82028,92548,133658,86431,62523,-1754|-1688|-1625|-1563|-1505|-1446|-1389|-1319|-690|-134|675|1393|1053|1084|1417|1793|1996|2047|2047|2047|2047|2047|2047|2047
20.2427,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|1995|1926|1860|1787|1705|1655|1616|1557
20.2763,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,1448|1319|1413|1357|1312|1224|929|745
20.3101,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,820|443|-283|-658|-621|-18|-19|-1236|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1782|540|2047|2047|1767|609|1225|1963
20.3443,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,1980|1924|1815|1671|1642|1659|1636|1457|1109|1162|953|-580|-2048|-2048|-2048|-2048|-1946|-2048|-2048|-2048|-2048|-2048|-2048|-2048
20.378,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,-2048|-2048|-2048|-1961|-689|-273
20.4111,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,-980|-1364|-930|-1156|-1847|-1970|-1809|-1531|-988|-161|6|-200|-98|699|860|925|1336|145
20.445,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,-889|-434|-286|-1073|-1457|-1464|-1529|-1493|-1383|-829|-402|-266|455|2047|2047|2047|2047|2047|2047|2047|2047|1564|1026|90|-1217
20.4781,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1994|-1921|-1847|-1768|-1634|-1626|-1596|-1537|-1477
20.5121,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,-1418|-1364|-1310|-1259|-1211|-1164|-1121
20.5459,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,-1077|-1035|-995|-956|-919|-884|-850|-817|-785|-753|-723|-694|-665|-641|-614|-588|-565|-541|-520|-500|-478|-458|-440|-422
20.5797,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,-404|-388|-371|-355|-340|-325|-310|-297|-283|-273|-260|-247|-235|-226|-214|-204|-195|-185|-179|-169|-161|-152|-145|-136
20.6138,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,-130|-122|-116|-108|-103|-98|-90|-86
20.648,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,-81|-74|-70|-66|-60|-56|-52|-49|-43|-40|-37|-34|-28|-26|-23|-20
20.6808,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,-18|-13|-10|-8|-6|-2|148|0|-10|-5|-1|3|5|7|35|342|300|-17|-21|66|2047|2047|2047|2047
20.7149,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,-680|-339|1177|-187|-1154|-1083|-1029|-981|-938|-898|-439|-251|810|2047|2047|2047|2047|2047|2047|2047|2047
20.7487,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,2047|2047|2047
20.7836,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,2047|2047|2047|2047|986|2047|2047|2047|2047|2046|1977|1909|1841|1777|1713|1654|1594|1540|1484|1433|1383|1334|1287|1242
20.817,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,1201|1157|1117|1078|1042|1004|969|936|904|873|843|816|787|760|736|710|685|662|641|620|599|579|561|540
20.8511,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,523|507|490|473|458|448|432|416|403|390|377|365|355|344|332|324|315
20.8852,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,309|299|290|278|267|260|253
20.9195,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,247|242|234|229|224|217|210|202|198|193|188|184|180|173|169|166|162|156|153|150|147|145|139|137
20.9535,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,134|132|130|128|123|121|119|117|116|115|114|112|108|106|104|104|103|101|99|97|97|96|92|90
20.9876,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,90|90|89|87|87|87|84|85
21.0216,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,84|83|66|-42|35|80|76|75|-93|-1441|-2048|-957|243|280|199|2
21.0553,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,96|253|256|245|201|-971|-2048|-2048|-902|582|569|535|506|487|474|-6|-1932|-1068|-818|-2048|-2048|-2048|-2048|-1350|-316
21.0891,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,-59|-827|-1921|-2048|-2048|-2048|-2048|-2048|-2048|-2048|2047|1863|-1994|-2048|-468|2047|2047|1964|-469|-2048
21.1228,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,-1862|2047|2047|2047
21.1572,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,2047|2047|2023|1953|1883|1817|1753|1691|1634|1576|1522|1466|1416|1366|1318|1272|1227|1186|1144|1105|1066|1029|994
21.1913,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,960|928|892|864|835|806|779|753|728|705|681|659|634|614|594|573
21.2251,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,554|536|518|503|488|471|456|441|426|413|400|386|373|361|352|341|330|321|312|306|297|285|278|268
21.259,51,0,0,798621,324605,71178,73252,99051,122363,142546,84940,261|253|247|234|-2048|-2048
21.2932,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-131|-613|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1982|-1910|-1838|-1770|-1704|-1640|-1578|-1518|-1462
21.3265,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,-1405|-1353|-1301|-1252|-1202|-1156|-1113|-1070|-1031|-988|-948|-429|136|-916|-887|-802
21.3596,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,-242|-139|-770|-772|-728|-692|-661|-632
21.3928,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,-611|-586|-561|-536|-514|-493|-475|-455|-436|-417|-390|599|296|-182|-429|-398|514|2047|1866|-606|-554|-513|-280|-482
21.4266,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,-456|-422|-29|-280|-225|-372|-378|-356|-262|211|-262|-334|-230|408|-4|-330
21.4604,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,-307|-282|-266|-251|-238|-225|-156|-75|357|410|-262|-238|-206|-121|-113|-167
21.4944,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,-171|-157|-151|-117|67|2047|2047|116|-277|-109|-229|-278|-327|-316|-299|-283|-267|-237|-126|1591|2047|2047|2047|2047
21.5277,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047
21.5621,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,2047|2047|2047|2047|2047|2047|2001|1929|1864|1797|1733
